property_id,society,bedrooms,baths,built_year,nearby_locations_and_other_facilities,rooms,link,floors,furnished,other_business_and_communication_facilities,other_community_facilities,lawn_or_garden,other_healthcare_and_recreation_facilities,price,area,area_sqft,servant_quarters,kitchens,store_rooms,total_rooms,price_per_sqft,drawing_room,dining_room,lounge_or_sitting_room,laundry_room,study_room,prayer_room,powder_room,gym,steam_room,servant_quarters_flag,store_rooms_flag,kitchens_flag,other_rooms,luxury_score,furnishing_score
1,DHA Defence,6.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/dha_defence_dha_phase_6_exquisite_ultra_luxury_spanish_2_kanal_bungalow_fully_furnished_full_basement_swimming_pool_home_theater_landscaped_garden_near_raya_fairways_dha_phase_6-51904236-1448-1.html,2,True,True,True,True,True,19.75,40.0,10890.039999999999,2.0,2.0,2.0,4.0,18152.573529411766,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,6.0,7.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '2'}",https://www.zameen.com/Property/dha_defence_dha_phase_6_fully_furnished_full_basement_plus_swimming_pool_brand_new_luxury_specious_ultra_modern_design_bungalow_for_sale_in_dha_phase_6_top_location-53891743-1448-1.html,2,True,True,True,True,True,11.5,20.0,5445.0199999999995,2.0,3.0,2.0,5.0,21139.70588235294,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,6.0,7.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_defence_dha_phase_6_100_original_pictures_02_kanal_full_furnished_brand_new_splendid_royal_bungalow_for_sale-53049861-1448-1.html,2,True,True,True,True,True,28.5,40.0,10890.039999999999,2.0,3.0,1.0,4.0,26194.852941176472,1,1,1,1,1,1,1,1,1,0,0,0,0,66,25
1,DHA Defence,5.0,6.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '5', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_defence_dha_phase_6_desire_homes_offers_kanal_elegant_bungalow_for_sale-53961630-1448-1.html,2,True,True,True,True,True,9.25,20.0,5445.0199999999995,2.0,3.0,1.0,4.0,17003.676470588234,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,5.0,6.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '2', 'Bathrooms': '2', 'Servant Quarters': '2', 'Kitchens': '1'}",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_r_1_kanal_top_quality_build_luxurious_beautiful_ultra_modern_design_villa_fully_furnished_with_basement_pool_cinema_for_sale_in_dha_lahore_phase_7_prime_location_near_raya-52495612-1625-1.html,1,True,True,True,True,True,7.15,20.0,5445.0199999999995,2.0,1.0,,,13143.382352941177,1,1,1,1,1,1,1,1,1,0,1,0,1,66,25
1,DHA Defence,5.0,6.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '2'}",https://www.zameen.com/Property/dha_defence_dha_phase_7_1_kanal_brand_new_unique_design_bungalow_for_sale_in_dha_phase_7_ideal_location-53926706-1450-1.html,2,True,True,True,True,True,6.95,20.0,5445.0199999999995,2.0,3.0,2.0,5.0,12775.735294117647,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,4.0,5.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_phase_8_ex_air_avenue_air_avenue_-_block_l_10_marla_modern_design_house_for_sale_in_dha_phase_8_ex_air_avenue_near_air_port-53986812-8181-1.html,2,,,,True,,4.5,10.0,2722.5099999999998,1.0,2.0,1.0,3.0,16544.117647058825,1,1,0,0,1,1,0,0,0,0,0,0,0,53,13
1,DHA Defence,5.0,6.0,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2'}",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_t_house_for_sale_in_rs_250000000-53809896-1627-1.html,,True,,,,,25.0,40.0,10890.039999999999,2.0,2.0,,,22977.941176470587,1,1,0,0,0,0,1,0,0,0,0,0,0,15,12
1,DHA Defence,6.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_defence_dha_phase_5_modern_style_furnished_villa_for_sale-53831453-1447-1.html,2,True,True,True,True,True,22.0,20.0,5445.0199999999995,2.0,2.0,1.0,3.0,40441.17647058824,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,5.0,6.0,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_l_well-constructed_semi_furnished_house_available_for_sale_in_dha_phase_5_-_block_l-54010683-1608-1.html,,,,,,,16.0,20.0,5445.0199999999995,2.0,2.0,1.0,3.0,29411.764705882353,1,1,0,1,0,1,1,0,0,0,0,0,0,44,15
1,DHA Defence,3.0,4.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '3', 'Bathrooms': '4'}",https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_c_5_marla_brand_new_house_for_in_dha_9_town-53882394-8175-1.html,True,,True,True,True,True,2.6,5.0,1361.2549999999999,,,,,19117.647058823528,1,1,1,1,1,1,1,1,1,1,1,1,1,58,15
1,DHA Defence,6.0,6.0,2025.0,,"{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_z1_most_luxurious_1_kanal_fully_furnished_house_with_basement_gym_rooftop_lift_with_original_pictures_for_sale_also_25kw_solar_installed-53987637-1633-1.html,,True,,,True,,20.75,20.0,5445.0199999999995,1.0,2.0,1.0,3.0,38143.382352941175,1,1,1,1,1,1,1,1,1,0,0,0,1,57,20
1,DHA Defence,5.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '7', 'Bathrooms': '8', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_a_100_original_add_23_marla_brand_new_ultra_modern_bungalow_for_sale_in_phase_6_near_to_dolemon_mall-51903324-1610-1.html,2,True,True,True,True,True,9.35,24.0,6534.023999999999,2.0,2.0,1.0,3.0,14322.916666666666,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,5.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_r_near_raya_1_kanal_modern_fully_furnished_bungalow_with_basement_for_sale_in_dha_phase_7-52661114-1625-1.html,2,True,True,True,True,True,6.18,20.0,5445.0199999999995,2.0,2.0,2.0,4.0,11360.29411764706,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,3.0,4.0,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '3', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_defence_dha_9_town_5-marla_modern_grey_structure_house_in_dha_9_town_lahore_-_a_smart_investment-54021078-1452-1.html,,,,,True,,1.95,5.0,1361.2549999999999,1.0,1.0,1.0,2.0,14338.235294117647,1,1,1,1,0,0,1,0,0,0,0,0,0,44,8
1,DHA Defence,5.0,6.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2'}",https://www.zameen.com/Property/dha_defence_dha_phase_6_1-kanal_corner_furnished_modern_villa_for_sale_in_dha_lahore-53997202-1448-1.html,2,True,True,True,True,True,17.75,20.0,5445.0199999999995,2.0,2.0,,,32628.676470588234,1,1,1,1,1,1,1,1,1,0,1,0,1,62,25
1,DHA Defence,5.0,6.0,,"Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_defence_dha_phase_4_one_kanal_slightly_used_bungalow_for_sale_dha_phase_4_lahore-53740760-1446-1.html,2,,,,True,,6.5,20.0,5445.0199999999995,1.0,2.0,1.0,3.0,11948.529411764706,1,1,0,0,1,1,0,0,0,0,0,0,0,40,15
1,DHA Defence,5.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_defence_dha_phase_2_1_kanal_house_for_sale_dha_phase_2-53712093-1444-1.html,2,True,True,True,True,True,6.5,20.0,5445.0199999999995,2.0,2.0,1.0,3.0,11948.529411764706,1,1,0,0,0,0,0,0,0,0,0,0,0,57,25
1,DHA Defence,5.0,6.0,,"Nearby Schools, Nearby Restaurants, Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_defence_dha_phase_1_1_kanal_slightly_used_house_for_sale_dha_phase_1-53711954-1442-1.html,2,,True,True,True,True,6.6,20.0,5445.0199999999995,2.0,2.0,1.0,3.0,12132.35294117647,1,1,1,1,1,1,1,1,1,0,0,0,0,41,8
1,DHA Defence,5.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_kanal_eye_catching_superb_luxury_bungalow_for_sale_on_top_location-52590803-1619-1.html,3,True,True,True,True,True,8.93,20.0,5445.0199999999995,2.0,2.0,2.0,4.0,16415.441176470587,1,1,1,1,1,1,1,1,1,0,0,0,1,61,25
1,DHA Defence,3.0,4.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1'}",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_d_where_everything_comes_together_10_marla_phase_6_home-53282070-1613-1.html,2,True,True,True,True,True,5.6,10.0,2722.5099999999998,1.0,,,,20588.235294117647,1,1,1,1,1,1,1,1,1,0,1,1,1,62,25
1,DHA Defence,4.0,5.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1'}",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_d_10_marla_spanish_house_for_sale_in_dha_lahore-53252931-1613-1.html,2,,True,True,True,True,5.5,10.0,2722.5099999999998,1.0,,,,20220.58823529412,1,1,1,1,1,1,1,0,1,0,1,1,1,57,15
1,DHA Defence,4.0,5.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '4', 'Bathrooms': '5', 'Servant Quarters': '1'}",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_elegant_10_marla_contemporary_home_for_sale_in_dha_phase_7-52801033-1632-1.html,2,True,True,True,True,True,4.5,10.0,2722.5099999999998,1.0,,,,16544.117647058825,1,1,1,1,1,1,1,1,1,0,1,1,1,66,25
1,DHA Defence,5.0,6.0,2024.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '2'}",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_l_2_kanal_full_basement_furnished_bungalow_kanal_lawn_super_luxury_near_raya_top_location-49780499-1620-1.html,3,True,True,True,True,True,17.5,40.0,10890.039999999999,2.0,3.0,2.0,5.0,16084.558823529413,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,7.0,7.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '6', 'Bathrooms': '8', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_j_2_kanal_beautifull_fully_furnished_ultra_modern_full_basement_plus_swimming_pool_home_cenima_lift_and_roof_top_palace_for_sale_in_dha_phase_7_near_to_park-51881636-1618-1.html,True,True,True,True,True,True,18.75,40.0,10890.039999999999,2.0,2.0,1.0,3.0,17233.45588235294,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,5.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_owner_needy_100_original_add_1_kanal_super_stylish_galleria_design_ultra_modern_bungalow_with_for_sale_in_dha_phase_7_near_to_mcdonalds-52150604-1632-1.html,2,True,True,True,True,True,6.88,20.0,5445.0199999999995,2.0,2.0,1.0,3.0,12647.058823529413,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,5.0,6.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",{},https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_a_fully_furnished_ultra_luxury_bungalow_dha_phase_6_20_kv_solar_installed_prime_location_near_ring_road_100_original_deal-53991768-1610-1.html,3,True,True,True,True,True,8.35,20.0,5445.0199999999995,,,,,15349.264705882353,1,1,1,1,1,1,1,1,1,1,1,1,1,57,25
1,DHA Defence,5.0,5.0,2024.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_y_10_marla_ultra_luxury_modern_house_a_masterpiece_of_design-53557411-1632-1.html,2,,True,True,True,True,4.8,10.0,2722.5099999999998,1.0,1.0,1.0,2.0,17647.058823529413,1,1,1,1,1,1,1,0,1,0,0,0,1,66,15
1,DHA Defence,3.0,4.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_defence_dha_9_town_5_marla_brand_new_unique_stylish_house_for_sale-53355722-1452-1.html,2,True,True,True,True,True,2.25,5.0,1361.2549999999999,1.0,2.0,1.0,3.0,16544.117647058825,1,1,1,1,1,1,1,1,1,0,0,0,0,66,25
1,DHA Defence,6.0,7.0,2024.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_one_kanal_brand_new_luxury_ultra_modern_design_most_beautiful_full_basement_fully_furnished_home_theatre_swimming_pool_bungalow_for_sale_at_prime_location_of_dha_lahore_near_to_park_defence_raya_fairways_commercial-51856264-1619-1.html,2,True,True,True,True,True,18.5,20.0,5445.0199999999995,2.0,2.0,2.0,4.0,34007.35294117647,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,8.0,7.0,2015.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '8', 'Bathrooms': '9', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '2'}",https://www.zameen.com/Property/dha_phase_2_dha_phase_2_-_block_r_2_kanal_slightly_used_spanish_design_well_maintained_8-bedroom_full_basement_bungalow_for_sale_at_prime_location_of_dha_lahore_near_to_park_masjid_commercial_market-52925397-1571-1.html,True,True,True,True,True,True,14.5,40.0,10890.039999999999,2.0,3.0,2.0,5.0,13327.20588235294,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,5.0,6.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_c_1_kanal_out_standing_top_quality_brand_new_house_designed_by_asmi_designe_for_sale_in_dha_phase_6-53940124-1612-1.html,2,True,True,True,True,True,7.95,20.0,5445.0199999999995,2.0,2.0,2.0,4.0,14613.970588235294,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,5.0,6.0,2026.0,,{'Bedrooms': '1'},https://www.zameen.com/Property/dha_phase_8_dha_phase_8_-_block_s_20_marla_bungalow_for_sale_in_dha_phase_8_s_block_brand_new_elegant_prime_location-53739764-1634-1.html,3,True,,,,,8.9,20.0,5445.0199999999995,,,,,16360.29411764706,1,1,0,0,0,0,0,0,0,0,0,0,0,20,24
1,DHA Defence,5.0,6.0,2024.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_k_like_a_brand_new_modran_house_best_location_house-54022357-1607-1.html,2,True,True,True,True,True,9.1,24.0,6534.023999999999,2.0,3.0,1.0,4.0,13939.950980392157,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,6.0,6.0,2026.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '6', 'Bathrooms': '7', 'Servant Quarters': '1', 'Kitchens': '3', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_k_1_kanal_brand_new_modern_designed_fully_furnished_with_complete_basement_luxury_bungalow_swimming_pool_home_theatre_house_for_sale_at_prime_location_in_dha_phase_6_original_pictures_are_attached-54021131-1619-1.html,3,True,True,True,True,True,25.0,20.0,5445.0199999999995,1.0,3.0,1.0,4.0,45955.882352941175,1,1,1,1,1,1,1,0,1,0,0,0,1,58,17
1,DHA Defence,5.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_defence_dha_phase_6_fully_furnished_1_kanal_luxury_architectural_bungalow_with_basement_theatre_pool_elite_dha_location-53680561-1448-1.html,2,True,True,True,True,True,9.75,20.0,5445.0199999999995,1.0,2.0,1.0,3.0,17922.79411764706,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,5.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_defence_dha_phase_5_brand_new_1_kanal_super_luxury_modern_fully_furnished_house_for_sale_in_dha_phase_5_lahore_prime_location-53378989-1447-1.html,2,True,True,True,True,True,9.5,20.0,5445.0199999999995,1.0,2.0,1.0,3.0,17463.235294117647,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,6.0,7.0,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}",https://www.zameen.com/Property/dha_defence_dha_phase_6_2_kanal_house_full_furnished_full_basement_with_swimming_pool_for_sale_in_dha_phase_6-53895577-1448-1.html,True,True,True,True,True,True,18.9,40.0,10890.039999999999,2.0,2.0,2.0,4.0,17371.323529411766,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,5.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6'}",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_p_100_percent_original_add_near_defence_raya_and_masjid_one_kanal_brand_new_modern_ultra_luxury_supreme_location_house_in_dha_lahore_reasonable_deal-53978674-1623-1.html,2,,True,True,True,True,7.65,20.0,5445.0199999999995,,,,,14062.5,1,1,1,1,1,1,1,0,1,1,1,1,0,51,15
1,DHA Defence,9.0,7.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '9', 'Bathrooms': '14', 'Servant Quarters': '5', 'Kitchens': '4', 'Store Rooms': '3'}",https://www.zameen.com/Property/dha_defence_dha_phase_6_6_kanal_brand_new_full_basement_full_furnished_swimming_pool_home_theater_3_kanal_house_3_kanal_lawn_in_dha_phase_6-52095764-1448-1.html,4,True,True,True,True,True,85.0,120.0,32670.119999999995,5.0,4.0,3.0,7.0,26041.666666666668,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,5.0,6.0,2024.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '2', 'Kitchens': '3', 'Store Rooms': '2'}",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_u_1_kanal_brand_new_lavish_victorian_design_house_for_sale_at_hot_location-50676517-1628-1.html,2,True,True,True,True,True,6.45,20.0,5445.0199999999995,2.0,3.0,2.0,5.0,11856.617647058823,1,1,1,1,1,1,1,1,1,0,0,0,1,66,25
1,DHA Defence,5.0,6.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms)","{'Bedrooms': '5', 'Bathrooms': '6', 'Servant Quarters': '1', 'Kitchens': '3', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_phase_7_dha_phase_7_-_block_u_1_kanal_with_basement_brand_new_most_luxurious_house_for_sale-53595906-1628-1.html,1,,,,True,,11.0,20.0,5445.0199999999995,1.0,3.0,1.0,4.0,20220.58823529412,1,1,1,1,1,1,1,1,1,0,0,0,0,63,15
1,DHA Defence,3.0,4.0,2025.0,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","{'Bedrooms': '3', 'Bathrooms': '4', 'Kitchens': '2', 'Store Rooms': '1'}",https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_a_modern_design_5_marla_house_for_sale_dha_9_town-53671176-8173-1.html,2,True,,,True,,2.8,5.0,1361.2549999999999,,2.0,1.0,3.0,20588.235294117647,1,1,1,1,1,1,1,1,1,0,0,0,0,54,25
